raw_class,display_class,path,filename,width,height,aspect_ratio,size_pixels,mode,split,label
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00004_00017_00001.png,00004_00017_00001.png,29,30,0.9666666666666667,870,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00008_00045_00014.png,00008_00045_00014.png,42,43,0.9767441860465116,1806,RGB,train,4
Crossings,Crossings,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/Crossings/00031_00013_00022.png,00031_00013_00022.png,53,53,1.0,2809,RGB,train,1
Crossings,Crossings,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/Crossings/00031_00005_00018.png,00031_00005_00018.png,45,44,1.0227272727272727,1980,RGB,train,1
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00017_00010.png,00014_00017_00010.png,33,33,1.0,1089,RGB,train,3
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00007_00032_00024.png,00007_00032_00024.png,72,75,0.96,5400,RGB,train,4
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00017_00005_00002.png,00017_00005_00002.png,29,29,1.0,841,RGB,train,3
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00037_00001_00003.png,00037_00001_00003.png,32,32,1.0,1024,RGB,train,2
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00061_00022.png,00038_00061_00022.png,43,43,1.0,1849,RGB,train,2
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00008_00010_00005.png,00008_00010_00005.png,32,33,0.9696969696969697,1056,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00007_00021_00005.png,00007_00021_00005.png,30,31,0.967741935483871,930,RGB,train,4
Cautions,Cautions,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/Cautions/00023_00016_00017.png,00023_00016_00017.png,53,53,1.0,2809,RGB,train,0
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00008_00018_00011.png,00008_00018_00011.png,37,40,0.925,1480,RGB,train,4
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00009_00007.png,00015_00009_00007.png,41,40,1.025,1640,RGB,train,3
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00008_00011_00020.png,00008_00011_00020.png,49,50,0.98,2450,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00005_00014_00001.png,00005_00014_00001.png,30,29,1.0344827586206897,870,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00004_00059_00016.png,00004_00059_00016.png,44,45,0.9777777777777777,1980,RGB,train,4
Cautions,Cautions,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/Cautions/00030_00000_00011.png,00030_00000_00011.png,44,39,1.1282051282051282,1716,RGB,train,0
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00053_00023.png,00038_00053_00023.png,43,44,0.9772727272727273,1892,RGB,train,2
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00004_00024_00002.png,00004_00024_00002.png,35,34,1.0294117647058822,1190,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00004_00052_00006.png,00004_00052_00006.png,27,30,0.9,810,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00005_00012_00014.png,00005_00012_00014.png,40,41,0.975609756097561,1640,RGB,train,4
Cautions,Cautions,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/Cautions/00021_00007_00025.png,00021_00007_00025.png,92,83,1.108433734939759,7636,RGB,train,0
Cautions,Cautions,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/Cautions/00030_00001_00016.png,00030_00001_00016.png,43,39,1.1025641025641026,1677,RGB,train,0
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00005_00041_00003.png,00005_00041_00003.png,27,29,0.9310344827586207,783,RGB,train,4
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00037_00001_00014.png,00037_00001_00014.png,44,43,1.0232558139534884,1892,RGB,train,2
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00005_00005_00021.png,00005_00005_00021.png,40,43,0.9302325581395349,1720,RGB,train,4
Cautions,Cautions,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/Cautions/00022_00007_00018.png,00022_00007_00018.png,60,60,1.0,3600,RGB,train,0
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00036_00007_00001.png,00036_00007_00001.png,30,31,0.967741935483871,930,RGB,train,2
Crossings,Crossings,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/Crossings/00028_00004_00007.png,00028_00004_00007.png,36,34,1.0588235294117647,1224,RGB,train,1
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00017_00016_00013.png,00017_00016_00013.png,32,33,0.9696969696969697,1056,RGB,train,3
Cautions,Cautions,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/Cautions/00030_00003_00007.png,00030_00003_00007.png,47,40,1.175,1880,RGB,train,0
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00036_00008_00029.png,00036_00008_00029.png,124,122,1.0163934426229508,15128,RGB,train,2
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00004_00045_00024.png,00004_00045_00024.png,49,49,1.0,2401,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00008_00023_00024.png,00008_00023_00024.png,53,52,1.0192307692307692,2756,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00004_00028_00024.png,00004_00028_00024.png,50,50,1.0,2500,RGB,train,4
Crossings,Crossings,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/Crossings/00031_00004_00016.png,00031_00004_00016.png,48,43,1.1162790697674418,2064,RGB,train,1
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00043_00024.png,00038_00043_00024.png,53,68,0.7794117647058824,3604,RGB,train,2
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00016_00010_00016.png,00016_00010_00016.png,41,42,0.9761904761904762,1722,RGB,train,3
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00003_00028.png,00014_00003_00028.png,159,153,1.0392156862745099,24327,RGB,train,3
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00040_00018.png,00038_00040_00018.png,58,69,0.8405797101449275,4002,RGB,train,2
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00004_00012_00010.png,00004_00012_00010.png,35,34,1.0294117647058822,1190,RGB,train,4
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00063_00019.png,00038_00063_00019.png,45,44,1.0227272727272727,1980,RGB,train,2
Cautions,Cautions,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/Cautions/00021_00009_00014.png,00021_00009_00014.png,47,47,1.0,2209,RGB,train,0
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00005_00048_00007.png,00005_00048_00007.png,36,35,1.0285714285714285,1260,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00005_00051_00008.png,00005_00051_00008.png,34,35,0.9714285714285714,1190,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00008_00000_00015.png,00008_00000_00015.png,42,43,0.9767441860465116,1806,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00008_00030_00002.png,00008_00030_00002.png,27,27,1.0,729,RGB,train,4
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00016_00008_00012.png,00016_00008_00012.png,69,68,1.0147058823529411,4692,RGB,train,3
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00037_00005_00012.png,00037_00005_00012.png,54,54,1.0,2916,RGB,train,2
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00020_00019.png,00015_00020_00019.png,45,45,1.0,2025,RGB,train,3
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00004_00023_00011.png,00004_00023_00011.png,34,33,1.0303030303030303,1122,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00005_00009_00020.png,00005_00009_00020.png,55,56,0.9821428571428571,3080,RGB,train,4
Cautions,Cautions,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/Cautions/00030_00008_00005.png,00030_00008_00005.png,34,30,1.1333333333333333,1020,RGB,train,0
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00016_00000_00024.png,00016_00000_00024.png,123,122,1.0081967213114753,15006,RGB,train,3
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00008_00041_00013.png,00008_00041_00013.png,40,41,0.975609756097561,1640,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00007_00038_00029.png,00007_00038_00029.png,72,74,0.972972972972973,5328,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00008_00004_00001.png,00008_00004_00001.png,29,29,1.0,841,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00004_00052_00023.png,00004_00052_00023.png,48,47,1.0212765957446808,2256,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00005_00047_00011.png,00005_00047_00011.png,35,35,1.0,1225,RGB,train,4
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00028_00005.png,00038_00028_00005.png,28,30,0.9333333333333333,840,RGB,train,2
Cautions,Cautions,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/Cautions/00021_00003_00013.png,00021_00003_00013.png,44,41,1.0731707317073171,1804,RGB,train,0
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00057_00029.png,00038_00057_00029.png,117,130,0.9,15210,RGB,train,2
Cautions,Cautions,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/Cautions/00023_00009_00006.png,00023_00009_00006.png,44,43,1.0232558139534884,1892,RGB,train,0
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00016_00008_00028.png,00016_00008_00028.png,118,118,1.0,13924,RGB,train,3
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00008_00034_00021.png,00008_00034_00021.png,55,60,0.9166666666666666,3300,RGB,train,4
Cautions,Cautions,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/Cautions/00023_00007_00018.png,00023_00007_00018.png,52,47,1.1063829787234043,2444,RGB,train,0
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00064_00028.png,00038_00064_00028.png,94,97,0.9690721649484536,9118,RGB,train,2
Cautions,Cautions,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/Cautions/00022_00009_00009.png,00022_00009_00009.png,40,37,1.0810810810810811,1480,RGB,train,0
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00004_00054_00001.png,00004_00054_00001.png,36,36,1.0,1296,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00005_00019_00006.png,00005_00019_00006.png,35,34,1.0294117647058822,1190,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00008_00038_00001.png,00008_00038_00001.png,32,33,0.9696969696969697,1056,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00004_00029_00024.png,00004_00029_00024.png,62,62,1.0,3844,RGB,train,4
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00016_00011_00025.png,00016_00011_00025.png,47,48,0.9791666666666666,2256,RGB,train,3
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00017_00021_00012.png,00017_00021_00012.png,37,36,1.0277777777777777,1332,RGB,train,3
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00022_00027.png,00014_00022_00027.png,97,124,0.782258064516129,12028,RGB,train,3
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00005_00042_00001.png,00005_00042_00001.png,30,31,0.967741935483871,930,RGB,train,4
Crossings,Crossings,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/Crossings/00031_00022_00012.png,00031_00022_00012.png,34,34,1.0,1156,RGB,train,1
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00005_00036_00008.png,00005_00036_00008.png,32,32,1.0,1024,RGB,train,4
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00035_00003.png,00038_00035_00003.png,28,30,0.9333333333333333,840,RGB,train,2
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00016_00006_00009.png,00016_00006_00009.png,84,83,1.0120481927710843,6972,RGB,train,3
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00068_00006.png,00038_00068_00006.png,31,32,0.96875,992,RGB,train,2
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00008_00005_00003.png,00008_00005_00003.png,30,33,0.9090909090909091,990,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00008_00025_00029.png,00008_00025_00029.png,59,57,1.0350877192982457,3363,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00004_00053_00029.png,00004_00053_00029.png,127,122,1.040983606557377,15494,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00004_00044_00011.png,00004_00044_00011.png,34,33,1.0303030303030303,1122,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00004_00017_00021.png,00004_00017_00021.png,41,44,0.9318181818181818,1804,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00007_00031_00014.png,00007_00031_00014.png,33,33,1.0,1089,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00008_00028_00018.png,00008_00028_00018.png,39,35,1.1142857142857143,1365,RGB,train,4
Cautions,Cautions,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/Cautions/00030_00011_00026.png,00030_00011_00026.png,98,99,0.98989898989899,9702,RGB,train,0
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00004_00035_00023.png,00004_00035_00023.png,61,64,0.953125,3904,RGB,train,4
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00015_00008_00006.png,00015_00008_00006.png,39,39,1.0,1521,RGB,train,3
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00024_00025.png,00014_00024_00025.png,56,55,1.018181818181818,3080,RGB,train,3
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00014_00011_00024.png,00014_00011_00024.png,81,82,0.9878048780487805,6642,RGB,train,3
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00004_00007_00021.png,00004_00007_00021.png,41,43,0.9534883720930233,1763,RGB,train,4
Cautions,Cautions,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/Cautions/00023_00011_00012.png,00023_00011_00012.png,64,58,1.103448275862069,3712,RGB,train,0
Cautions,Cautions,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/Cautions/00030_00002_00000.png,00030_00002_00000.png,37,34,1.088235294117647,1258,RGB,train,0
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00005_00017_00002.png,00005_00017_00002.png,32,32,1.0,1024,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00008_00002_00025.png,00008_00002_00025.png,64,61,1.0491803278688525,3904,RGB,train,4
DIrection,Direction,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/DIrection/00038_00008_00010.png,00038_00008_00010.png,30,31,0.967741935483871,930,RGB,train,2
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00016_00007_00026.png,00016_00007_00026.png,50,50,1.0,2500,RGB,train,3
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00017_00028_00006.png,00017_00028_00006.png,38,39,0.9743589743589743,1482,RGB,train,3
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00004_00005_00011.png,00004_00005_00011.png,54,53,1.0188679245283019,2862,RGB,train,4
No Entry,No Entry,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/No Entry/00016_00010_00007.png,00016_00010_00007.png,36,35,1.0285714285714285,1260,RGB,train,3
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00005_00009_00018.png,00005_00009_00018.png,51,51,1.0,2601,RGB,train,4
SpeedLimit,SpeedLimit,/home/wizard/Projects/school/AI/submissions/assets/Traffic_Sign_2/Train/SpeedLimit/00007_00005_00009.png,00007_00005_00009.png,40,41,0.975609756097561,1640,RGB,train,4
